address,contract_name,time_taken,true_count,false_count,success
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,6372,29,259,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,173534,142,3136,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,220811,156,321,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,8220,23,165,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,363167,80,4365,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,399756,122,454,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,4122,10,66,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,12573,19,138,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,17239,19,54,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,3681,114,51,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,8811,124,10,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,11935,125,2,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,3789,114,50,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,9152,124,10,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,12256,125,2,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,3953,114,61,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,9296,127,7,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,12512,128,0,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,3844,114,59,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,9121,124,10,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,12268,125,3,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,5657,20,169,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,75890,60,1664,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,115400,77,28,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,3925,114,50,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,9222,124,10,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,12275,125,2,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,6074,20,202,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,108813,63,2223,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,161810,96,710,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,3886,10,53,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,12210,19,138,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,16161,19,42,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,4617,31,134,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,11730,33,126,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,15453,35,52,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,3846,114,60,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,9059,124,10,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,12146,125,3,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,6095,20,202,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,113905,70,2209,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,188683,80,884,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,5627,20,171,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,87198,74,1957,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,112948,89,409,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,4029,10,66,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,13417,19,186,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,19879,35,74,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,5967,20,183,true
