address,contract_name,time_taken,true_count,false_count,success
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,6646,29,259,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,43774,44,1223,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,57087,54,425,true

inv1 : a : exp1
inv2 : b : exp2
 a -> b

decimal >0 -> balance[msg.sender]>0
query(var1, var2) -> 1: dependent, 0: independent


imp1: a -> b 
imp2: c -> b 
  -> a \land c -> b

imp1: a -> b 
imp2: a -> c
  -> a -> c \lor b



0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,62961,96,58,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,70494,118,33,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,79163,132,16,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,90256,136,10,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,105402,138,6,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,127013,138,4,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,157657,138,2,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,12897,62,343,true
0x00521c351e842f7c4c92c2949eaaf33dbf08e49a,LumaParty,3724,7,51,true
0x00521c351e842f7c4c92c2949eaaf33dbf08e49a,LumaParty,6755,7,36,false
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,3910,10,66,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,4970,120,159,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,5556,153,162,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,5488,102,217,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,5220,120,182,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,5318,20,169,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,4213,92,127,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,5669,20,202,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,3528,7,46,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,8431,7,24,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,11022,7,12,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,14269,9,8,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,17192,11,5,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,20408,13,2,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,23668,13,1,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,7243,41,309,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,5104,120,166,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,5873,20,202,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,4810,15,150,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,8415,15,758,false
0x0f51bb10119727a7e5ea3538074fb341f56b09ad,Token,8839,23,268,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,3859,10,66,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,6135,20,218,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,3901,10,66,true
0x123e58a9c6978d855cfe8bd14cf6994880fa9d3d,Baller,5324,120,190,true
0x141d747c237de7bcce3f2ea776e280235e1e06e0,TokenMintERC20Token,5034,14,153,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,3724,10,49,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,8586,10,12,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,11118,10,6,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,13745,10,4,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,16432,10,3,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,19161,10,2,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,21960,10,1,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,4456,10,95,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,9157,10,7,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,11790,10,6,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,14466,10,5,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,17218,10,4,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,20174,10,3,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,23442,10,2,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,27115,10,1,true
0x156a5ed5066de9bf08eff6e129ed649dc7728b84,TokenMintERC20Token,3878,10,66,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,4955,50,62,true
0x161cddfb1fb7921a01d45c147f44670bb060ace5,TokenMintERC20Token,5856,20,200,true
0x1a3833531428f624c19f4cbb6957c5c1e5e3e927,TokenMintERC20Token,3806,10,53,true
0x1a3833531428f624c19f4cbb6957c5c1e5e3e927,TokenMintERC20Token,8742,10,16,true
0x1a3833531428f624c19f4cbb6957c5c1e5e3e927,TokenMintERC20Token,11354,10,8,true
0x1a3833531428f624c19f4cbb6957c5c1e5e3e927,TokenMintERC20Token,13976,11,5,true
0x1a3833531428f624c19f4cbb6957c5c1e5e3e927,TokenMintERC20Token,16680,12,3,true
0x1a3833531428f624c19f4cbb6957c5c1e5e3e927,TokenMintERC20Token,19512,13,1,true
0x1a678da709f209a94c94bd9ceb63ecdfeadf3cfd,GRANX_Logic_v1,4505,0,597,false
0x1ac38f34467618bead6ce1aff13f3a9c8eaf66ea,TokenMintERC20Token,5256,18,173,true
0x1ae57395aafc2e9c4172ba7289631b69817e6567,Rawr_Inu,3846,23,111,true
