address,contract_name,time_taken,true_count,false_count,success
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,6577,29,259,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,7960,23,165,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,62989,112,1367,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,74793,121,196,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,81787,135,30,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,89509,142,22,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,98694,146,17,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,111185,149,13,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,132305,152,9,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,171027,156,4,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,233135,157,2,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,313682,157,1,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,3910,10,66,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,4976,120,159,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,4555,120,129,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,5326,120,182,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,5436,20,169,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,5635,20,202,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,5958,37,245,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,5122,120,166,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,5919,20,202,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,3911,10,66,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,5667,20,183,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,3859,10,66,true
0x123e58a9c6978d855cfe8bd14cf6994880fa9d3d,Baller,5421,120,190,true
0x146bba6bb90bfda8e8be72fe390da15a738db16e,TokenMintERC20Token,3768,10,49,true
0x156669a2dd7ada47e461b843c2bb74180f38449e,TokenMintERC20Token,3756,10,50,true
0x156a5ed5066de9bf08eff6e129ed649dc7728b84,TokenMintERC20Token,3871,10,66,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,4685,46,44,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,10851,52,24,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,14508,52,14,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,18263,53,2,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,21795,53,1,true
0x161cddfb1fb7921a01d45c147f44670bb060ace5,TokenMintERC20Token,5830,20,200,true
0x1a3833531428f624c19f4cbb6957c5c1e5e3e927,TokenMintERC20Token,3697,10,53,true
0x1a678da709f209a94c94bd9ceb63ecdfeadf3cfd,GRANX_Logic_v1,4519,0,597,false
