address,contract_name,time_taken,true_count,false_count,success
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,10461,29,259,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,63329,123,1526,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,84690,128,424,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,92488,128,90,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,101213,129,56,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,111046,130,32,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,124040,130,18,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,143370,130,8,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,163291,130,6,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,201714,130,4,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,271675,130,2,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,7921,23,165,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,64138,76,1403,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,81019,79,265,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,88561,80,46,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,96317,80,28,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,104813,80,10,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,112817,80,6,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,122120,80,4,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,136482,80,2,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,4001,10,66,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,9457,17,17,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,12455,19,11,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,15237,19,2,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,5117,120,159,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,40594,178,1051,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,59651,183,350,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,65603,184,50,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,71411,184,18,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,76947,184,10,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,82743,184,4,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,87941,184,0,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,4691,120,129,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,52670,198,1363,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,63060,198,175,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,67932,198,22,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,72449,198,12,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,77215,198,4,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,81547,198,2,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,6014,120,212,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,34262,171,857,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,47914,172,264,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,52475,172,32,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,57329,172,16,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,61845,172,4,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,65438,172,2,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,5652,120,182,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,24480,168,546,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,32947,168,152,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,36969,168,20,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,41084,168,14,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,45558,168,10,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,50959,168,6,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,57746,168,4,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,67171,168,2,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,5566,20,169,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,31916,57,757,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,49067,64,306,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,54503,64,50,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,60554,67,28,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,67574,70,16,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,76524,70,10,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,88758,70,8,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,113640,70,6,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,167344,70,4,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,259510,70,2,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,4879,120,135,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,51760,204,1330,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,65930,205,265,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,72320,205,54,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,78877,205,26,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,85355,205,4,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,89890,205,2,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,5809,20,202,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,42131,60,1075,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,64562,63,425,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,70474,64,60,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,76841,65,34,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,83638,65,16,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,91763,65,6,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,99103,65,2,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,3891,10,53,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,9353,17,17,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,12237,17,11,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,15033,17,2,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,6315,37,245,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,39444,92,975,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,56370,95,334,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,62220,95,64,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,68994,95,44,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,77408,95,28,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,89837,95,22,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,115024,95,16,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,171086,95,14,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,336080,95,12,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,849697,95,10,true
