address,contract_name,time_taken,true_count,false_count,success
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,5955,29,203,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,49144,49,90,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,53567,52,57,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,57094,53,12,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,60573,53,6,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,63865,53,2,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,4131,31,160,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,195998,323,3170,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,237126,335,831,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,244936,335,42,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,252925,335,28,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,261978,335,20,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,273539,335,16,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,293284,335,12,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,333715,335,8,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,413288,335,6,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,592939,335,4,true
0xa3b19abc996afb6fe91e8f0525432419af18d886,EnergyEfficientEthereum,983024,335,2,true
0x957a549aa265b05364063b3cbd4ba653cc4e60d6,SpaceGoblin,5055,25,118,true
0x957a549aa265b05364063b3cbd4ba653cc4e60d6,SpaceGoblin,63357,39,46,true
0x957a549aa265b05364063b3cbd4ba653cc4e60d6,SpaceGoblin,66134,39,19,true
0x957a549aa265b05364063b3cbd4ba653cc4e60d6,SpaceGoblin,68538,39,4,true
0x957a549aa265b05364063b3cbd4ba653cc4e60d6,SpaceGoblin,70956,39,2,true
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,82710,757,30,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,1360050,757,30,false
