address,contract_name,time_taken,true_count,false_count,success
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,6506,29,259,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,165429,126,3259,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,213606,143,804,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,7800,23,165,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,331465,147,4355,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,404593,173,890,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,3913,10,66,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,11881,19,147,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,16052,19,59,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,4963,120,159,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,139905,246,2800,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,180939,278,650,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,4593,120,129,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,199597,268,3474,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,221286,298,364,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,5723,120,212,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,110509,252,2366,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,156028,286,711,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,5268,120,182,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,70719,236,1734,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,85539,255,274,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,5387,20,169,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,72565,60,1704,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,100428,84,512,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,4652,120,135,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,195323,397,3293,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,223765,431,415,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,5600,20,202,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,94629,63,2266,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,134555,88,692,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,3674,10,53,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,11623,19,147,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,15545,19,54,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,5815,37,245,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,189353,121,3344,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,231034,137,744,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,5094,120,166,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,124814,244,2583,true
0x0bca074237702acc7c8a4d6bc327a7b1409d19e2,BoneShibaInu,158187,261,604,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,5850,20,202,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,107773,70,2259,true
0x0ca8f57032045a11b58f795c41c72701be0ca14f,TokenMintERC20Token,164478,79,825,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,5241,20,171,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,82823,74,2011,true
0x0db106fd8debf29c3bacf11b70c9a6656dc265b7,TokenMintERC20Token,111411,102,508,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,3878,10,66,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,12842,19,195,true
0x0f5ca5f735ba1a40d67c6325c6f276a732f11baf,TokenMintERC20Token,18752,29,105,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,5511,20,183,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,108831,63,2302,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,161883,90,776,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,3860,10,66,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,12812,19,195,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,17561,29,72,true
0x123e58a9c6978d855cfe8bd14cf6994880fa9d3d,Baller,5372,120,190,true
0x123e58a9c6978d855cfe8bd14cf6994880fa9d3d,Baller,100335,238,2224,true
