address,contract_name,time_taken,true_count,false_count,success
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,6491,29,259,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,43409,44,1223,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,50990,47,231,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,56660,79,65,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,63772,106,35,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,72789,130,8,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,82322,131,4,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,92543,132,1,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,12772,71,335,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,34907,89,555,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,45307,90,213,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,51145,99,22,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,57450,105,15,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,64516,110,9,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,73212,112,6,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,85594,112,5,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,106669,112,4,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,150569,112,3,true
0x0043625392a133a0df4c9cfbd7b8f9ae973c101c,ArtEdu,251185,112,2,true
0x00521c351e842f7c4c92c2949eaaf33dbf08e49a,LumaParty,7776,7,51,true
0x00521c351e842f7c4c92c2949eaaf33dbf08e49a,LumaParty,11206,7,36,false
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,3993,10,66,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,4979,120,159,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,8432,120,765,false
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,5498,153,162,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,22732,168,567,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,35010,180,370,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,38807,198,7,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,42588,200,3,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,46309,200,1,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,6142,102,217,true
0x04db919876162e249801c6c70f2beabb775bd5ea,CLOWN,10178,102,1567,false
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,5347,120,182,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,8945,120,960,false
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,5431,20,169,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,4410,92,127,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,22010,107,613,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,33926,113,402,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,37515,131,17,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,41330,140,6,true
0x063139aa26c2b913177fb97f1952d266b30779e7,PubgCoin,45309,143,1,true
0x0633c21a97d2f044664d39322545e90ea2880ec3,OXDEAD,6001,20,202,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,3746,7,46,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,8666,7,24,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,11322,7,12,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,14023,9,8,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,16970,11,5,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,20195,13,2,true
0x08861e1b46d6a3d8a406a244a0d7f57a54191a26,DoKwon,23483,13,1,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,7200,41,309,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,54859,72,1424,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,65222,74,346,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,70446,95,56,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,76768,118,31,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,84773,137,10,true
